step,time_years,spot,log_return,realized_volatility,time_to_maturity,option_fair_value,option_bid,option_ask,option_mid,option_spread,option_delta,option_gamma,option_vega,option_theta,option_rho,option_inventory,stock_position,net_delta,hedge_error,option_cash,hedge_cash,cash,option_market_value,stock_market_value,gross_exposure,portfolio_value
278,0.014143264143264143,98.54636866409115,-0.0017447794327538223,0.24020476532583954,0.1049043549043549,2.2399802199215557,2.23,2.27,2.25,0.040000000000000036,0.4441612688298535,0.05625587786654646,12.608556116076866,-14.051616638614432,4.3567303034345795,-16,710.6580301277656,0.0,0.0,6171.840000000014,-71450.25601168758,-65278.41601168757,-3583.968351874489,70032.76823106759,73616.73658294207,1170.3838675055304
279,0.014194139194139194,98.73081603282817,0.0018699316169381438,0.24270980213152393,0.10485347985347984,2.322142545822679,2.32,2.36,2.34,0.040000000000000036,0.4545222617822784,0.05635197023241777,12.671268312588097,-14.144276013144085,4.461852280078528,-22,999.9489759210124,0.0,0.0,7587.720000000014,-100013.61525732095,-92425.89525732094,-5108.713600809894,98725.77838387241,103834.4919846823,1191.169525741585
280,0.014245014245014244,98.77161083803257,0.0004131068810735363,0.24031436144427817,0.1048026048026048,2.34001097021401,2.34,2.38,2.36,0.040000000000000036,0.4567984433241694,0.056378402780887404,12.68153424916017,-14.166013992669523,4.483319934714746,-17,776.557353651088,0.0,0.0,6417.6200000000135,-77949.96811551816,-71532.34811551815,-3978.018649363817,76701.8207282377,80679.83937760151,1191.4539633557288
281,0.014295889295889295,98.84613637209513,0.0007542393195720714,0.2405561173602479,0.10475172975172975,2.3734882506944643,2.37,2.41,2.39,0.040000000000000036,0.4609788473041653,0.05641089159855031,12.701828515499617,-14.202065211834114,4.524488014076568,-11,507.0767320345818,0.0,0.0,4995.500000000014,-51314.18169748972,-46318.68169748971,-2610.837075763911,50122.57580580661,52733.412881570526,1193.0570325529916
282,0.014346764346764346,98.57598604369784,-0.0027367803943109206,0.2404258050411398,0.10470085470085469,2.250295989421879,2.24,2.2800000000000002,2.2600000000000002,0.040000000000000036,0.4457254224486527,0.056324463154344244,12.607013814462299,-14.078833625735774,4.364719710740798,-6,267.43525346919165,0.0,0.0,3875.4000000000137,-27692.467795689034,-23817.06779568902,-1350.1775936531274,26362.69381357183,27712.871407224957,1195.4484242296821
283,0.014397639397639397,98.7196300115666,0.0014561296000549376,0.2350157298823902,0.10464997964997964,2.3141832043989368,2.3000000000000003,2.34,2.3200000000000003,0.03999999999999959,0.4537972388824094,0.056401241861069595,12.654865497099673,-14.151510364601682,4.446003349553908,-6,267.43525346919165,-4.843089860253997,-4.843089860253997,3875.4000000000137,-27692.467795689034,-23817.06779568902,-1388.509922639362,26401.10927452813,27789.619197167493,1195.5315561997486
284,0.014448514448514449,98.79012864629748,0.0007138749822175386,0.22451792747037091,0.1045991045991046,2.3455937926526644,2.33,2.37,2.35,0.040000000000000036,0.4577515118488647,0.056437189619779345,12.6748587690785,-14.186830223527807,4.484763694094424,-11,503.5266630337512,0.0,0.0,5060.300000000014,-51017.134693893735,-45956.83469389372,-2580.153171917931,49743.463817945165,52323.6169898631,1206.4759521335145
285,0.014499389499389498,98.61821847297655,-0.0017416712037340912,0.22316756901272733,0.10454822954822954,2.2670175967661876,2.2600000000000002,2.3000000000000003,2.2800000000000002,0.040000000000000036,0.4480294304502637,0.05638528649974998,12.613030926623647,-14.109086786345552,4.38233210630728,-2,89.60588609005276,1.4210854715202004e-14,1.4210854715202004e-14,3026.1200000000135,-10199.046089236443,-7172.926089236429,-453.4035193532375,8836.772850893474,9290.176370246712,1210.443242303808
286,0.01455026455026455,98.54535594130157,-0.0007391074665632839,0.21980074613932296,0.10449735449735449,2.233806663201797,2.22,2.2600000000000002,2.24,0.040000000000000036,0.44389635104345454,0.056360583537703894,12.58275621943336,-14.075544208421805,4.337697437648426,-2,89.60588609005276,0.8266158813618603,0.8266158813618603,3026.1200000000135,-10199.046089236443,-7172.926089236429,-446.7613326403594,8830.243939179973,9277.005271820331,1210.5565173031837
287,0.0146011396011396,98.58622386246302,0.00041462582289055546,0.21133966094032963,0.10444647944647945,2.2512776307731954,2.23,2.27,2.25,0.040000000000000036,0.4461746240971041,0.056395862391613906,12.594942620074573,-14.099335802472357,4.359114944686902,-2,89.60588609005276,0.3709612706319376,0.3709612706319376,3026.1200000000135,-10199.046089236443,-7172.926089236429,-450.2555261546391,8833.905945468303,9284.161471622941,1210.7243300772343
288,0.014652014652014652,98.59442008221217,8.313412097552466e-05,0.18580675959607734,0.10439560439560439,2.2542188787310096,2.24,2.2800000000000002,2.2600000000000002,0.040000000000000036,0.4466114436960718,0.05641331363476385,12.594797168879857,-14.106522459921504,4.361562477344461,-5,223.30572184803592,0.0,0.0,3710.0600000000136,-23381.762963770387,-19671.702963770374,-1127.1094393655048,22016.698146646875,23143.80758601238,1217.8857435109967
289,0.014702889702889702,98.5493069120384,-0.0004576678309674593,0.18098263922480795,0.10434472934472934,2.2334116317591537,2.22,2.2600000000000002,2.24,0.040000000000000036,0.4440409517999846,0.05640243607921842,12.574716665489651,-14.08677088665998,4.333073115294344,-10,444.04095179998467,0.0,0.0,4839.960000000014,-45136.1545518005,-40296.19455180049,-2233.411631759154,43759.928040450344,45993.3396722095,1230.3218568907032
290,0.014753764753764753,98.53338373714128,-0.00016158877148841083,0.18040681826558774,0.1042938542938543,2.2256319132716555,2.22,2.2600000000000002,2.24,0.040000000000000036,0.44311664823556146,0.05640657247563682,12.565445866725845,-14.081652009333242,4.321535876915928,-10,444.04095179998467,0.9243035644232123,0.9243035644232123,4839.960000000014,-45136.1545518005,-40296.19455180049,-2225.6319132716553,43752.85749871335,45978.489411985,1231.0310336412076
291,0.014804639804639804,98.49451051127902,-0.0003945961714192741,0.18050598441466756,0.10424297924297923,2.207733701641125,2.2,2.24,2.22,0.040000000000000036,0.44089759362276276,0.056396331384005814,12.54713012315333,-14.064434904626179,4.296714114015631,-3,132.26927808682882,0.0,0.0,3299.8200000000134,-14429.891548060703,-11130.071548060689,-662.3201104923374,13027.797800842449,13690.117911334786,1235.4061422894229
292,0.014855514855514855,98.51817204573244,0.00024020316113676588,0.17020273555157722,0.10419210419210419,2.217465566411164,2.2,2.24,2.22,0.040000000000000036,0.44220568737393195,0.0564240421583355,12.553197892809537,-14.07989721191304,4.308117455435565,1,-44.220568737393194,0.0,0.0,2419.7400000000134,2956.696172838281,5376.436172838295,221.7465566411164,-4356.52959883064,4578.276155471756,1241.6531306487714
293,0.014906389906389905,98.74599746931246,0.0023098520672598494,0.1736694625309317,0.10414122914122914,2.3189545557576494,2.3000000000000003,2.34,2.3200000000000003,0.03999999999999959,0.45505033133939016,0.05654420718353726,12.632011181147838,-14.194970974854273,4.438024750956676,1,-44.220568737393194,1.2844643965458218,1.2844643965458218,2419.7400000000134,2956.696172838281,5376.436172838295,231.89545557576494,-4366.604168634186,4598.4996242099505,1241.7274597798732
294,0.014957264957264956,98.34916984647049,-0.004026767012653091,0.19695879151121934,0.10409035409035408,2.1421134947857112,2.12,2.16,2.14,0.040000000000000036,0.4326218946219096,0.05633234153739029,12.477637584828969,-13.99416321007041,4.205863470162405,-3,129.78656838657287,0.0,0.0,3283.6600000000135,-14157.616983538912,-10873.956983538897,-642.6340484357133,12764.401258041613,13407.035306477326,1247.810226067002
295,0.015008140008140007,98.31270294604717,-0.0003708588789828239,0.1952507892221837,0.10403947903947904,2.125663592585262,2.11,2.15,2.13,0.040000000000000036,0.4305389164280455,0.05631555333178159,12.458578079093044,-13.976377517160378,4.182572352210913,-3,129.78656838657287,0.6248934581592209,0.6248934581592209,3283.6600000000135,-14157.616983538912,-10873.956983538897,-637.6990777755786,12759.668344175974,13397.367421951552,1248.0122828614985
296,0.015059015059015059,98.34001654184283,0.00027778508268159514,0.19472614225293472,0.10398860398860399,2.1367322479905937,2.12,2.16,2.14,0.040000000000000036,0.4320484932472462,0.056351132913266495,12.46727773991148,-13.995007338550744,4.196036227794867,-3,129.78656838657287,0.17202041239900723,0.17202041239900723,3283.6600000000135,-14157.616983538912,-10873.956983538897,-641.019674397178,12763.213282044591,13404.232956441769,1248.2366241085165
297,0.01510989010989011,98.38578225861035,0.00046527418236195014,0.19455011035258465,0.10393772893772893,2.1558508996345367,2.14,2.18,2.16,0.040000000000000036,0.43459994164488314,0.05640009959058005,12.483617716345654,-14.023789179854287,4.220142482876429,-2,86.91998832897663,0.0,0.0,3069.6400000000135,-9940.365844921545,-6870.7258449215315,-431.17017992690734,8551.691045655647,8982.861225582554,1249.795020807208
298,0.01516076516076516,98.32845970573432,-0.0005828002479750879,0.19495243273614565,0.10388685388685388,2.130319267366623,2.11,2.15,2.13,0.040000000000000036,0.4313391254624535,0.05636784292644157,12.455844072527503,-13.994450979238595,4.1848318064436905,6,-258.8034752774721,0.0,0.0,1381.4800000000134,24052.390092849026,25433.87009284904,1278.191560419974,-25447.747090524925,26725.9386509449,1264.31456274409
299,0.01521164021164021,98.05785683985623,-0.002755823744721512,0.19881413795331707,0.10383597883597884,2.0149547836290864,1.99,2.0300000000000002,2.0100000000000002,0.04000000000000026,0.4160872324469376,0.05611507502593585,12.325793401895314,-13.833203531957066,4.02734774847984,11,-457.69595569163135,0.0,0.0,386.3800000000135,43554.38531530602,43940.76531530603,2216.450261991995,-44880.684499391165,47097.13476138316,1276.5310779068604
300,0.015262515262515262,98.1084177699058,0.0005154905578931925,0.19897725486327447,0.10378510378510378,2.0353588189382705,2.0,2.04,2.02,0.040000000000000036,0.4188939053481989,0.05618398625314564,12.347606974979328,-13.86824392279858,4.054018379852952,9,-377.00451481337905,0.0,0.0,794.3400000000136,35637.47989768718,36431.81989768719,1831.8229370444435,-36987.31644045163,38819.139377496074,1276.3263942800113
301,0.015313390313390313,98.37478417280649,0.002711341869909789,0.20769117739581008,0.10373422873422873,2.1482207140296268,2.12,2.16,2.14,0.040000000000000036,0.43386561841396765,0.056444259212014736,12.46614361611314,-14.029789908622767,4.204681885090135,3,-130.1596855241903,0.0,0.0,2090.220000000014,11352.958926849704,13443.178926849718,644.466214208888,-12804.430971442585,13448.897185651473,1283.2141696160197
302,0.015364265364265363,98.13836778255427,-0.0024061138092646085,0.2149977405135598,0.10368335368335369,2.046516599321116,2.02,2.06,2.04,0.040000000000000036,0.42051383102156115,0.056241613225606446,12.355694102287204,-13.892874030930155,4.066671028780941,-6,252.3082986129367,0.0,0.0,3944.0400000000136,-26183.701504636414,-22239.661504636402,-1227.9099595926696,24761.12460386691,25989.03456345958,1293.5531396378356
303,0.015415140415140414,98.27156441341629,0.0013563127871561603,0.21602968476464032,0.10363247863247863,2.102315945591762,2.09,2.13,2.11,0.040000000000000036,0.42798394541686763,0.05638421343805769,12.41457430659031,-13.976493425570903,4.140774127876013,-5,213.9919727084338,0.0,0.0,3735.0200000000136,-22418.484485691064,-18683.46448569105,-1051.157972795881,21029.32592997087,22080.48390276675,1294.7034714839392
304,0.015466015466015465,98.22099566231678,-0.0005147141672592554,0.21587699921743875,0.10358160358160358,2.080035805178582,2.07,2.11,2.09,0.040000000000000036,0.4251032257515379,0.05635038882388718,12.38827657276177,-13.9493921537257,4.109499263387597,-2,85.02064515030759,0.0,0.0,3113.9600000000137,-9751.425665651346,-6637.4656656513325,-416.0071610357164,8350.812418515736,8766.819579551453,1297.339591828687
305,0.015516890516890517,98.21162330904056,-9.542563075685867e-05,0.21293839788238672,0.10353072853072852,2.075344597899843,2.06,2.1,2.08,0.040000000000000036,0.42454437930320443,0.05635437294141363,12.380704311860978,-13.946727985741202,4.101871733948958,5,-212.27218965160222,0.0,0.0,1671.8200000000136,19444.726357795444,21116.546357795458,1037.6722989499215,-20847.596329048374,21885.268627998295,1306.622327697005
306,0.015567765567765566,98.04957122530155,-0.0016513923799473596,0.21605664044267028,0.10347985347985347,2.00658107397566,1.98,2.02,2.0,0.040000000000000036,0.41539271224262553,0.056195002635028815,12.298937073805108,-13.848328874636506,4.00699823848238,0,0.0,0.0,0.0,2681.7200000000134,-1369.5114804589684,1312.208519541045,0.0,0.0,0.0,1312.208519541045
307,0.015618640618640618,97.99820465614187,-0.000524020944426872,0.21586611172698544,0.10342897842897843,1.9846149820196786,1.96,2.0,1.98,0.040000000000000036,0.41247418099284183,0.05614675907365325,12.269471258639756,-13.817714235542992,3.9755114577695507,4,-164.98967239713673,0.0,0.0,1897.6400000000135,14798.37176668135,16696.011766681364,793.8459928078714,-16168.691681724405,16962.537674532276,1321.1660777648285
308,0.01566951566951567,98.19840545358647,0.002040818817593386,0.2210123956665806,0.10337810337810337,2.0676098722519782,2.04,2.08,2.06,0.040000000000000036,0.4237066909006396,0.05638047233802811,12.364849151526329,-13.94767525542673,4.087540388591146,13,-550.8186981708315,0.0,0.0,61.46000000001345,52684.27248561346,52745.73248561347,2687.8928339275717,-54089.51785439598,56777.41068832355,1344.107465145069
309,0.01572039072039072,98.2883079150148,0.000915099714995948,0.2220144846344476,0.10332722832722832,2.1052177102357987,2.07,2.11,2.09,0.040000000000000036,0.4287494585231301,0.05647770103254042,12.402755658257126,-14.004430349104247,4.136792493318827,4,-171.49978340925202,2.842170943040401e-14,2.842170943040401e-14,1960.2800000000132,15399.794062823486,17360.0740628235,842.0870840943195,-16856.423519086908,17698.51060318123,1345.737627830913
310,0.01577126577126577,98.55593001362232,0.0027191272278603955,0.22859312966824957,0.10327635327635327,2.2212655614303145,2.2,2.24,2.22,0.040000000000000036,0.4438657980544545,0.056686069176584565,12.510234159509759,-14.15518036137363,4.2884825072823665,4,-171.49978340925202,6.046535812529783,6.046535812529783,1960.2800000000132,15399.794062823486,17360.0740628235,888.5062245721258,-16902.320651033628,17790.826875605755,1346.2596363619996
311,0.015822140822140823,98.73826777855808,0.0018483849894191857,0.2318004360824415,0.10322547822547821,2.3024171099667967,2.2800000000000002,2.32,2.3,0.03999999999999959,0.4541863196789977,0.05678479837251654,12.572240498779507,-14.248199447774656,4.391537349139375,4,-171.49978340925202,10.174744462347064,10.174744462347064,1960.2800000000132,15399.794062823486,17360.0740628235,920.9668439867187,-16933.59153822744,17854.55838221416,1347.4493685827802
312,0.015873015873015872,98.80640227396734,0.000689813580825995,0.23203416640198676,0.10317460317460317,2.3327681375663545,2.31,2.35,2.33,0.040000000000000036,0.4580331741229247,0.056820366339582165,12.591274432026268,-14.282712502076299,4.428650356788817,0,0.0,0.0,0.0,2900.200000000013,-1546.3297904388128,1353.8702095612002,0.0,0.0,0.0,1353.8702095612002
313,0.01592389092389092,99.07724206317364,0.0027373657811308565,0.22850961320812468,0.10312372812372812,2.4581740016579374,2.44,2.48,2.46,0.040000000000000036,0.4734096816749581,0.056868014650448155,12.664766018052642,-14.398169399337993,4.583432231546127,6,-284.0458090049749,0.0,0.0,1436.0800000000131,26594.73846160828,28030.818461608294,1474.9044009947625,-28142.475375815884,29617.379776810645,1363.2474867871715
314,0.015974765974765975,99.14559591861847,0.0006896668300198927,0.22254369683657044,0.10307285307285306,2.489932354242157,2.46,2.5,2.48,0.040000000000000036,0.4772784163109855,0.05687699707763018,12.67799255116825,-14.426636161486744,4.6207684389962385,6,-284.0458090049749,2.321240781616382,2.321240781616382,1436.0800000000131,26594.73846160828,28030.818461608294,1493.959412545294,-28161.89100198432,29655.850414529614,1362.886872169267
315,0.016025641025641024,99.27457628728591,0.001300073328233194,0.22390816022586862,0.10302197802197802,2.5512286660577317,2.52,2.56,2.54,0.040000000000000036,0.4845966049936486,0.05686702669714403,12.702499042489793,-14.47401952359998,4.693361328806042,9,-436.1369444942837,0.0,0.0,680.0200000000132,41692.766555209964,42372.786555209976,2296.1057994519583,-43297.31036790155,45593.416167353505,1371.581986760386
